+----------------------------------+--------------------------------------------------------------+---------+----------+---------+-----------+-----------------------------------------------------------------+--------+------------------------------------------------------------+
*** WARNING ***
The block and item IDs are dynamic and will be different on each world!
DO NOT use them for anything "proper"!! (other than manual editing/fixing of raw world data or something)
*** ALSO ***
The server doesn't have a list of sub block and sub items
(= items with different damage value or blocks with different metadata).
That is why the block and item list dumps only contain one entry per block/item class (separate ID) when run on a server.
NOTE: The metadata value displayed is from the ItemStacks from getSubBlocks(), it's NOT necessarily the metadata value in world!!
NOTE: For blocks, Subtypes = true is only based on the number of returned ItemStacks from getSubBlocks() being > 1
NOTE: For blocks, Subtypes = ? means that Item.getItemFromBlock(block) returned null or the command was run on the server side
The Exists column indicates whether the block currently exists in the game,
or is just a placeholder dummy air block for a remove block read from the block ID map in the level.dat file
+----------------------------------+--------------------------------------------------------------+---------+----------+---------+-----------+-----------------------------------------------------------------+--------+------------------------------------------------------------+
| Mod name                         | Registry name                                                | BlockID | Subtypes | Item ID | Item meta | Display name                                                    | Exists | Ore Dict keys                                              |
| Immersive Engineering            | immersiveengineering:metal_decoration1_slab                  |    2959 |     true |    8258 |         1 | Steel Scaffolding Slab                                          | true   |                                                            |
| Immersive Engineering            | immersiveengineering:metal_decoration1_slab                  |    2959 |     true |    8258 |         2 | Steel Scaffolding Slab                                          | true   |                                                            |
| Immersive Engineering            | immersiveengineering:metal_decoration1_slab                  |    2959 |     true |    8258 |         3 | Steel Scaffolding Slab                                          | true   |                                                            |
| Immersive Engineering            | immersiveengineering:metal_decoration1_slab                  |    2959 |     true |    8258 |         5 | Aluminium Scaffolding Slab                                      | true   |                                                            |
| Immersive Engineering            | immersiveengineering:metal_decoration1_slab                  |    2959 |     true |    8258 |         6 | Aluminium Scaffolding Slab                                      | true   |                                                            |
| Immersive Engineering            | immersiveengineering:metal_decoration1_slab                  |    2959 |     true |    8258 |         7 | Aluminium Scaffolding Slab                                      | true   |                                                            |
| Immersive Engineering            | immersiveengineering:metal_decoration2                       |    2958 |     true |    8257 |         0 | Steel Post                                                      | true   |                                                            |
| Immersive Engineering            | immersiveengineering:metal_decoration2                       |    2958 |     true |    8257 |         1 | Steel Wallmount                                                 | true   |                                                            |
| Immersive Engineering            | immersiveengineering:metal_decoration2                       |    2958 |     true |    8257 |         2 | Aluminium Post                                                  | true   |                                                            |
| Immersive Engineering            | immersiveengineering:metal_decoration2                       |    2958 |     true |    8257 |         3 | Aluminium Wallmount                                             | true   |                                                            |
| Immersive Engineering            | immersiveengineering:metal_decoration2                       |    2958 |     true |    8257 |         4 | Lantern                                                         | true   |                                                            |
| Immersive Engineering            | immersiveengineering:metal_decoration2                       |    2958 |     true |    8257 |         5 | Razor Wire                                                      | true   |                                                            |
| Immersive Engineering            | immersiveengineering:metal_decoration2                       |    2958 |     true |    8257 |         7 | Steel Structural Arm                                            | true   |                                                            |
| Immersive Engineering            | immersiveengineering:metal_decoration2                       |    2958 |     true |    8257 |         8 | Aluminium Structural Arm                                        | true   |                                                            |
| Immersive Engineering            | immersiveengineering:metal_device0                           |    2968 |     true |    8267 |         0 | LV Capacitor                                                    | true   |                                                            |
| Immersive Engineering            | immersiveengineering:metal_device0                           |    2968 |     true |    8267 |         1 | MV Capacitor                                                    | true   |                                                            |
| Immersive Engineering            | immersiveengineering:metal_device0                           |    2968 |     true |    8267 |         2 | HV Capacitor                                                    | true   |                                                            |
| Immersive Engineering            | immersiveengineering:metal_device0                           |    2968 |     true |    8267 |         3 | Creative Capacitor                                              | true   |                                                            |
| Immersive Engineering            | immersiveengineering:metal_device0                           |    2968 |     true |    8267 |         4 | Metal Barrel                                                    | true   |                                                            |
| Immersive Engineering            | immersiveengineering:metal_device0                           |    2968 |     true |    8267 |         5 | Fluid Pump                                                      | true   |                                                            |
| Immersive Engineering            | immersiveengineering:metal_device0                           |    2968 |     true |    8267 |         6 | Fluid Outlet                                                    | true   |                                                            |
| Immersive Engineering            | immersiveengineering:metal_device1                           |    2969 |     true |    8268 |         0 | Blast Furnace Preheater                                         | true   |                                                            |
| Immersive Engineering            | immersiveengineering:metal_device1                           |    2969 |     true |    8268 |         1 | External Heater                                                 | true   |                                                            |
| Immersive Engineering            | immersiveengineering:metal_device1                           |    2969 |     true |    8268 |         2 | Kinetic Dynamo                                                  | true   |                                                            |
| Immersive Engineering            | immersiveengineering:metal_device1                           |    2969 |     true |    8268 |         3 | Thermoelectric Generator                                        | true   |                                                            |
| Immersive Engineering            | immersiveengineering:metal_device1                           |    2969 |     true |    8268 |         4 | Powered Lantern                                                 | true   |                                                            |
| Immersive Engineering            | immersiveengineering:metal_device1                           |    2969 |     true |    8268 |         5 | Charging Station                                                | true   |                                                            |
| Immersive Engineering            | immersiveengineering:metal_device1                           |    2969 |     true |    8268 |         6 | Fluid Pipe                                                      | true   |                                                            |
| Immersive Engineering            | immersiveengineering:metal_device1                           |    2969 |     true |    8268 |         7 | Core Sample Drill                                               | true   |                                                            |
| Immersive Engineering            | immersiveengineering:metal_device1                           |    2969 |     true |    8268 |         8 | Tesla Coil                                                      | true   |                                                            |
| Immersive Engineering            | immersiveengineering:metal_device1                           |    2969 |     true |    8268 |         9 | Floodlight                                                      | true   |                                                            |
| Immersive Engineering            | immersiveengineering:metal_device1                           |    2969 |     true |    8268 |        10 | Chemthrower Turret                                              | true   |                                                            |
| Immersive Engineering            | immersiveengineering:metal_device1                           |    2969 |     true |    8268 |        11 | Gun Turret                                                      | true   |                                                            |
| Immersive Engineering            | immersiveengineering:metal_device1                           |    2969 |     true |    8268 |        13 | Garden Cloche                                                   | true   |                                                            |
| Immersive Engineering            | immersiveengineering:metal_ladder                            |    2966 |     true |    8265 |         0 | Metal Ladder                                                    | true   |                                                            |
| Immersive Engineering            | immersiveengineering:metal_ladder                            |    2966 |     true |    8265 |         1 | Scaffold Covered Ladder                                         | true   |                                                            |
| Immersive Engineering            | immersiveengineering:metal_ladder                            |    2966 |     true |    8265 |         2 | Scaffold Covered Ladder                                         | true   |                                                            |
| Immersive Engineering            | immersiveengineering:metal_multiblock                        |    2971 |        ? |    8270 |           | tile.immersiveengineering.metal_multiblock.name                 | true   |                                                            |
| Immersive Engineering            | immersiveengineering:ore                                     |    2933 |     true |    8232 |         0 | Copper Ore                                                      | true   | oreCopper                                                  |
| Immersive Engineering            | immersiveengineering:ore                                     |    2933 |     true |    8232 |         1 | Bauxite Ore                                                     | true   | oreAluminum                                                |
| Immersive Engineering            | immersiveengineering:ore                                     |    2933 |     true |    8232 |         2 | Lead Ore                                                        | true   | oreLead                                                    |
| Immersive Engineering            | immersiveengineering:ore                                     |    2933 |     true |    8232 |         3 | Silver Ore                                                      | true   | oreSilver                                                  |
| Immersive Engineering            | immersiveengineering:ore                                     |    2933 |     true |    8232 |         4 | Nickel Ore                                                      | true   | oreNickel                                                  |
| Immersive Engineering            | immersiveengineering:ore                                     |    2933 |     true |    8232 |         5 | Uranium Ore                                                     | true   | oreUranium                                                 |
| Immersive Engineering            | immersiveengineering:sheetmetal                              |    2954 |     true |    8253 |         0 | Copper Sheetmetal                                               | true   | blockSheetmetalCopper                                      |
| Immersive Engineering            | immersiveengineering:sheetmetal                              |    2954 |     true |    8253 |         1 | Aluminium Sheetmetal                                            | true   | blockSheetmetalAluminum                                    |
| Immersive Engineering            | immersiveengineering:sheetmetal                              |    2954 |     true |    8253 |         2 | Lead Sheetmetal                                                 | true   | blockSheetmetalLead                                        |
| Immersive Engineering            | immersiveengineering:sheetmetal                              |    2954 |     true |    8253 |         3 | Silver Sheetmetal                                               | true   | blockSheetmetalSilver                                      |
| Immersive Engineering            | immersiveengineering:sheetmetal                              |    2954 |     true |    8253 |         4 | Nickel Sheetmetal                                               | true   | blockSheetmetalNickel                                      |
| Immersive Engineering            | immersiveengineering:sheetmetal                              |    2954 |     true |    8253 |         5 | Uranium Sheetmetal                                              | true   | blockSheetmetalUranium                                     |
| Immersive Engineering            | immersiveengineering:sheetmetal                              |    2954 |     true |    8253 |         6 | Constantan Sheetmetal                                           | true   | blockSheetmetalConstantan                                  |
| Immersive Engineering            | immersiveengineering:sheetmetal                              |    2954 |     true |    8253 |         7 | Electrum Sheetmetal                                             | true   | blockSheetmetalElectrum                                    |
| Immersive Engineering            | immersiveengineering:sheetmetal                              |    2954 |     true |    8253 |         8 | Steel Sheetmetal                                                | true   | blockSheetmetalSteel                                       |
| Immersive Engineering            | immersiveengineering:sheetmetal                              |    2954 |     true |    8253 |         9 | Iron Sheetmetal                                                 | true   | blockSheetmetalIron                                        |
| Immersive Engineering            | immersiveengineering:sheetmetal                              |    2954 |     true |    8253 |        10 | Gold Sheetmetal                                                 | true   | blockSheetmetalGold                                        |
| Immersive Engineering            | immersiveengineering:sheetmetal_slab                         |    2955 |     true |    8254 |         0 | Copper Sheetmetal Slab                                          | true   | slabSheetmetalCopper                                       |
| Immersive Engineering            | immersiveengineering:sheetmetal_slab                         |    2955 |     true |    8254 |         1 | Aluminium Sheetmetal Slab                                       | true   | slabSheetmetalAluminum                                     |
| Immersive Engineering            | immersiveengineering:sheetmetal_slab                         |    2955 |     true |    8254 |         2 | Lead Sheetmetal Slab                                            | true   | slabSheetmetalLead                                         |
| Immersive Engineering            | immersiveengineering:sheetmetal_slab                         |    2955 |     true |    8254 |         3 | Silver Sheetmetal Slab                                          | true   | slabSheetmetalSilver                                       |
| Immersive Engineering            | immersiveengineering:sheetmetal_slab                         |    2955 |     true |    8254 |         4 | Nickel Sheetmetal Slab                                          | true   | slabSheetmetalNickel                                       |
| Immersive Engineering            | immersiveengineering:sheetmetal_slab                         |    2955 |     true |    8254 |         5 | Uranium Sheetmetal Slab                                         | true   | slabSheetmetalUranium                                      |
| Immersive Engineering            | immersiveengineering:sheetmetal_slab                         |    2955 |     true |    8254 |         6 | Constantan Sheetmetal Slab                                      | true   | slabSheetmetalConstantan                                   |
| Immersive Engineering            | immersiveengineering:sheetmetal_slab                         |    2955 |     true |    8254 |         7 | Electrum Sheetmetal Slab                                        | true   | slabSheetmetalElectrum                                     |
| Immersive Engineering            | immersiveengineering:sheetmetal_slab                         |    2955 |     true |    8254 |         8 | Steel Sheetmetal Slab                                           | true   | slabSheetmetalSteel                                        |
| Immersive Engineering            | immersiveengineering:sheetmetal_slab                         |    2955 |     true |    8254 |         9 | Iron Sheetmetal Slab                                            | true   | slabSheetmetalIron                                         |
| Immersive Engineering            | immersiveengineering:sheetmetal_slab                         |    2955 |     true |    8254 |        10 | Gold Sheetmetal Slab                                            | true   | slabSheetmetalGold                                         |
| Immersive Engineering            | immersiveengineering:steel_scaffolding_stairs0               |    2960 |    false |    8259 |         0 | Steel Scaffolding Stairs                                        | true   |                                                            |
| Immersive Engineering            | immersiveengineering:steel_scaffolding_stairs1               |    2961 |    false |    8260 |         0 | Steel Scaffolding Stairs                                        | true   |                                                            |
| Immersive Engineering            | immersiveengineering:steel_scaffolding_stairs2               |    2962 |    false |    8261 |         0 | Steel Scaffolding Stairs                                        | true   |                                                            |
| Immersive Engineering            | immersiveengineering:stone_decoration                        |    2936 |     true |    8235 |         0 | Coke Brick                                                      | true   |                                                            |
| Immersive Engineering            | immersiveengineering:stone_decoration                        |    2936 |     true |    8235 |         1 | Blast Brick                                                     | true   |                                                            |
| Immersive Engineering            | immersiveengineering:stone_decoration                        |    2936 |     true |    8235 |         2 | Reinforced Blast Brick                                          | true   |                                                            |
| Immersive Engineering            | immersiveengineering:stone_decoration                        |    2936 |     true |    8235 |         3 | Block of Coal Coke                                              | true   | blockFuelCoke                                              |
| Immersive Engineering            | immersiveengineering:stone_decoration                        |    2936 |     true |    8235 |         4 | Hempcrete                                                       | true   |                                                            |
| Immersive Engineering            | immersiveengineering:stone_decoration                        |    2936 |     true |    8235 |         5 | Concrete                                                        | true   | concrete                                                   |
| Immersive Engineering            | immersiveengineering:stone_decoration                        |    2936 |     true |    8235 |         6 | Concrete Tile                                                   | true   | concrete                                                   |
| Immersive Engineering            | immersiveengineering:stone_decoration                        |    2936 |     true |    8235 |         7 | Leaded Concrete                                                 | true   |                                                            |
| Immersive Engineering            | immersiveengineering:stone_decoration                        |    2936 |     true |    8235 |         8 | Insulating Glass                                                | true   |                                                            |
| Immersive Engineering            | immersiveengineering:stone_decoration                        |    2936 |     true |    8235 |        10 | Kiln Brick                                                      | true   |                                                            |
| Immersive Engineering            | immersiveengineering:stone_decoration_slab                   |    2937 |     true |    8236 |         0 | Coke Brick Slab                                                 | true   |                                                            |
| Immersive Engineering            | immersiveengineering:stone_decoration_slab                   |    2937 |     true |    8236 |         1 | Blast Brick Slab                                                | true   |                                                            |
| Immersive Engineering            | immersiveengineering:stone_decoration_slab                   |    2937 |     true |    8236 |         2 | Reinforced Blast Brick Slab                                     | true   |                                                            |
| Immersive Engineering            | immersiveengineering:stone_decoration_slab                   |    2937 |     true |    8236 |         4 | Hempcrete Slab                                                  | true   |                                                            |
| Immersive Engineering            | immersiveengineering:stone_decoration_slab                   |    2937 |     true |    8236 |         5 | Concrete Slab                                                   | true   |                                                            |
| Immersive Engineering            | immersiveengineering:stone_decoration_slab                   |    2937 |     true |    8236 |         6 | Concrete Tile Slab                                              | true   |                                                            |
| Immersive Engineering            | immersiveengineering:stone_decoration_slab                   |    2937 |     true |    8236 |         7 | Leaded Concrete Slab                                            | true   |                                                            |
| Immersive Engineering            | immersiveengineering:stone_decoration_slab                   |    2937 |     true |    8236 |        10 | Kiln Brick Slab                                                 | true   |                                                            |
| Immersive Engineering            | immersiveengineering:stone_decoration_stairs_concrete        |    2939 |    false |    8238 |         0 | Concrete Stairs                                                 | true   |                                                            |
| Immersive Engineering            | immersiveengineering:stone_decoration_stairs_concrete_leaded |    2941 |    false |    8240 |         0 | Leaded Concrete Stairs                                          | true   |                                                            |
| Immersive Engineering            | immersiveengineering:stone_decoration_stairs_concrete_tile   |    2940 |    false |    8239 |         0 | Concrete Tile Stairs                                            | true   |                                                            |
| Immersive Engineering            | immersiveengineering:stone_decoration_stairs_hempcrete       |    2938 |    false |    8237 |         0 | Hempcrete Stairs                                                | true   |                                                            |
| Immersive Engineering            | immersiveengineering:stone_device                            |    2942 |     true |    8241 |         3 | Concrete Sheet                                                  | true   |                                                            |
| Immersive Engineering            | immersiveengineering:stone_device                            |    2942 |     true |    8241 |         4 | Concrete Panel                                                  | true   |                                                            |
| Immersive Engineering            | immersiveengineering:stone_device                            |    2942 |     true |    8241 |         5 | Concrete Chunk                                                  | true   |                                                            |
| Immersive Engineering            | immersiveengineering:storage                                 |    2934 |     true |    8233 |         0 | Block of Copper                                                 | true   | blockCopper                                                |
| Immersive Engineering            | immersiveengineering:storage                                 |    2934 |     true |    8233 |         1 | Block of Aluminium                                              | true   | blockAluminum                                              |
| Immersive Engineering            | immersiveengineering:storage                                 |    2934 |     true |    8233 |         2 | Block of Lead                                                   | true   | blockLead                                                  |
| Immersive Engineering            | immersiveengineering:storage                                 |    2934 |     true |    8233 |         3 | Block of Silver                                                 | true   | blockSilver                                                |
| Immersive Engineering            | immersiveengineering:storage                                 |    2934 |     true |    8233 |         4 | Block of Nickel                                                 | true   | blockNickel                                                |
| Immersive Engineering            | immersiveengineering:storage                                 |    2934 |     true |    8233 |         5 | Block of Uranium                                                | true   | blockUranium                                               |
| Immersive Engineering            | immersiveengineering:storage                                 |    2934 |     true |    8233 |         6 | Block of Constantan                                             | true   | blockConstantan                                            |
| Immersive Engineering            | immersiveengineering:storage                                 |    2934 |     true |    8233 |         7 | Block of Electrum                                               | true   | blockElectrum                                              |
| Immersive Engineering            | immersiveengineering:storage                                 |    2934 |     true |    8233 |         8 | Block of Steel                                                  | true   | blockSteel                                                 |
| Immersive Engineering            | immersiveengineering:storage_slab                            |    2935 |     true |    8234 |         0 | Copper Slab                                                     | true   | slabCopper                                                 |
| Immersive Engineering            | immersiveengineering:storage_slab                            |    2935 |     true |    8234 |         1 | Aluminium Slab                                                  | true   | slabAluminum                                               |
| Immersive Engineering            | immersiveengineering:storage_slab                            |    2935 |     true |    8234 |         2 | Lead Slab                                                       | true   | slabLead                                                   |
| Immersive Engineering            | immersiveengineering:storage_slab                            |    2935 |     true |    8234 |         3 | Silver Slab                                                     | true   | slabSilver                                                 |
| Immersive Engineering            | immersiveengineering:storage_slab                            |    2935 |     true |    8234 |         4 | Nickel Slab                                                     | true   | slabNickel                                                 |
| Immersive Engineering            | immersiveengineering:storage_slab                            |    2935 |     true |    8234 |         5 | Uranium Slab                                                    | true   | slabUranium                                                |
| Immersive Engineering            | immersiveengineering:storage_slab                            |    2935 |     true |    8234 |         6 | Constantan Slab                                                 | true   | slabConstantan                                             |
| Immersive Engineering            | immersiveengineering:storage_slab                            |    2935 |     true |    8234 |         7 | Electrum Slab                                                   | true   | slabElectrum                                               |
| Immersive Engineering            | immersiveengineering:storage_slab                            |    2935 |     true |    8234 |         8 | Steel Slab                                                      | true   | slabSteel                                                  |
| Immersive Engineering            | immersiveengineering:treated_wood                            |    2943 |     true |    8242 |         0 | Treated Wood Planks                                             | true   | plankTreatedWood                                           |
| Immersive Engineering            | immersiveengineering:treated_wood                            |    2943 |     true |    8242 |         1 | Treated Wood Planks                                             | true   | plankTreatedWood                                           |
| Immersive Engineering            | immersiveengineering:treated_wood                            |    2943 |     true |    8242 |         2 | Treated Wood Planks                                             | true   | plankTreatedWood                                           |
| Immersive Engineering            | immersiveengineering:treated_wood_slab                       |    2944 |     true |    8243 |         0 | Treated Wood Slab                                               | true   | slabTreatedWood                                            |
| Immersive Engineering            | immersiveengineering:treated_wood_slab                       |    2944 |     true |    8243 |         1 | Treated Wood Slab                                               | true   | slabTreatedWood                                            |
| Immersive Engineering            | immersiveengineering:treated_wood_slab                       |    2944 |     true |    8243 |         2 | Treated Wood Slab                                               | true   | slabTreatedWood                                            |
| Immersive Engineering            | immersiveengineering:treated_wood_stairs0                    |    2945 |    false |    8244 |         0 | Treated Wood Stairs                                             | true   |                                                            |
| Immersive Engineering            | immersiveengineering:treated_wood_stairs1                    |    2946 |    false |    8245 |         0 | Treated Wood Stairs                                             | true   |                                                            |
| Immersive Engineering            | immersiveengineering:treated_wood_stairs2                    |    2947 |    false |    8246 |         0 | Treated Wood Stairs                                             | true   |                                                            |
| Immersive Engineering            | immersiveengineering:wooden_decoration                       |    2948 |     true |    8247 |         0 | Treated Wood Fence                                              | true   | fenceTreatedWood                                           |
| Immersive Engineering            | immersiveengineering:wooden_decoration                       |    2948 |     true |    8247 |         1 | Treated Wood Scaffolding                                        | true   | scaffoldingTreatedWood                                     |
| Immersive Engineering            | immersiveengineering:wooden_device0                          |    2949 |     true |    8248 |         0 | Wooden Storage Crate                                            | true   |                                                            |
| Immersive Engineering            | immersiveengineering:wooden_device0                          |    2949 |     true |    8248 |         1 | Wooden Barrel                                                   | true   |                                                            |
| Immersive Engineering            | immersiveengineering:wooden_device0                          |    2949 |     true |    8248 |         2 | Engineer's Workbench                                            | true   |                                                            |
| Immersive Engineering            | immersiveengineering:wooden_device0                          |    2949 |     true |    8248 |         3 | Item Router                                                     | true   |                                                            |
| Immersive Engineering            | immersiveengineering:wooden_device0                          |    2949 |     true |    8248 |         4 | Gunpowder Barrel                                                | true   |                                                            |
| Immersive Engineering            | immersiveengineering:wooden_device0                          |    2949 |     true |    8248 |         5 | Reinforced Storage Crate                                        | true   |                                                            |
| Immersive Engineering            | immersiveengineering:wooden_device0                          |    2949 |     true |    8248 |         6 | Turntable                                                       | true   |                                                            |
| Immersive Engineering            | immersiveengineering:wooden_device0                          |    2949 |     true |    8248 |         7 | Fluid Router                                                    | true   |                                                            |
| Immersive Engineering            | immersiveengineering:wooden_device1                          |    2950 |     true |    8249 |         0 | Water Wheel                                                     | true   |                                                            |
| Immersive Engineering            | immersiveengineering:wooden_device1                          |    2950 |     true |    8249 |         1 | Windmill                                                        | true   |                                                            |
| Immersive Engineering            | immersiveengineering:wooden_device1                          |    2950 |     true |    8249 |         3 | Wooden Post                                                     | true   |                                                            |
| Immersive Engineering            | immersiveengineering:wooden_device1                          |    2950 |     true |    8249 |         4 | Wooden Wallmount                                                | true   |                                                            |
| Immersive Petroleum              | immersivepetroleum:dummy                                     |    3789 |        ? |    9436 |           | tile.immersivepetroleum.dummy.name                              | true   |                                                            |
| Immersive Petroleum              | immersivepetroleum:fluid_crude_oil                           |    3781 |    false |         |           | Crude Oil                                                       | true   |                                                            |
| Immersive Petroleum              | immersivepetroleum:fluid_diesel                              |    3782 |    false |         |           | Diesel                                                          | true   |                                                            |
| Immersive Petroleum              | immersivepetroleum:fluid_gasoline                            |    3784 |    false |         |           | Gasoline                                                        | true   |                                                            |
| Immersive Petroleum              | immersivepetroleum:fluid_lubricant                           |    3783 |    false |         |           | Lubricant                                                       | true   |                                                            |
| Immersive Petroleum              | immersivepetroleum:fluid_napalm                              |    3785 |    false |         |           | Napalm                                                          | true   |                                                            |
| Immersive Petroleum              | immersivepetroleum:metal_device                              |    3787 |     true |    9434 |         0 | Automatic Lubricator                                            | true   |                                                            |
| Immersive Petroleum              | immersivepetroleum:metal_device                              |    3787 |     true |    9434 |         1 | Portable Generator                                              | true   |                                                            |
| Immersive Petroleum              | immersivepetroleum:metal_multiblock                          |    3786 |        ? |    9433 |           | tile.immersivepetroleum.metal_multiblock.name                   | true   |                                                            |
| Immersive Petroleum              | immersivepetroleum:stone_decoration                          |    3788 |    false |    9435 |         0 | Asphalt Concrete                                                | true   |                                                            |
| Immersive Tech                   | immersivetech:connectors                                     |    3792 |    false |    9444 |         0 | Redstone Timer                                                  | true   |                                                            |
| Immersive Tech                   | immersivetech:fluiddistwater                                 |    3795 |    false |         |           | Distilled Water                                                 | true   |                                                            |
| Immersive Tech                   | immersivetech:fluidsteam                                     |    3796 |    false |         |           | Steam                                                           | true   |                                                            |
| Immersive Tech                   | immersivetech:metal_device                                   |    3793 |    false |    9445 |         0 | Coke Oven Preheater                                             | true   |                                                            |
| Immersive Tech                   | immersivetech:metal_multiblock                               |    3790 |        ? |    9442 |           | tile.immersivetech.metal_multiblock.name                        | true   |                                                            |
| Immersive Tech                   | immersivetech:stone_decoration                               |    3794 |    false |    9446 |         0 | Reinforced Coke Brick                                           | true   |                                                            |
| Immersive Tech                   | immersivetech:stone_multiblock                               |    3791 |        ? |    9443 |           | tile.immersivetech.stone_multiblock.name                        | true   |                                                            |
| Industrial Foregoing             | industrialforegoing:animal_byproduct_recolector              |    4660 |    false |   12419 |         0 | Animal Sewer                                                    | true   |                                                            |
| Industrial Foregoing             | industrialforegoing:animal_growth_increaser                  |    4674 |    false |   12433 |         0 | Animal Grower                                                   | true   |                                                            |
| Industrial Foregoing             | industrialforegoing:animal_independence_selector             |    4644 |    false |   12403 |         0 | Animal Baby Separator                                           | true   |                                                            |
| Industrial Foregoing             | industrialforegoing:animal_resource_harvester                |    4652 |    false |   12411 |         0 | Animal Rancher                                                  | true   |                                                            |
| Industrial Foregoing             | industrialforegoing:animal_stock_increaser                   |    4645 |    false |   12404 |         0 | Animal Feeder                                                   | true   |                                                            |
| Industrial Foregoing             | industrialforegoing:biofuel                                  |    4701 |    false |         |           | Biofuel                                                         | true   |                                                            |
| Industrial Foregoing             | industrialforegoing:biofuel_generator                        |    4665 |    false |   12424 |         0 | Biofuel Generator                                               | true   |                                                            |
| Industrial Foregoing             | industrialforegoing:bioreactor                               |    4664 |    false |   12423 |         0 | Bioreactor                                                      | true   |                                                            |
| Industrial Foregoing             | industrialforegoing:black_hole_controller                    |    4669 |    false |   12428 |         0 | Black Hole Controller (DEPRECATED)                              | true   |                                                            |
| Industrial Foregoing             | industrialforegoing:black_hole_controller_reworked           |    4670 |    false |   12429 |         0 | Black Hole Controller v2.0                                      | true   |                                                            |
